ts,client,query,type,response,rcode,latency_ms
2026-02-09T02:49:22.472Z,jumphost-01,api.github.com,A,13.107.42.14,NOERROR,23
2026-02-09T02:51:35.624Z,finance-lt23,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,58
2026-02-09T02:53:57.502Z,hr-ws11,registry.npmjs.org,A,140.82.112.5,NOERROR,26
2026-02-09T02:54:36.251Z,finance-lt23,box.com,A,13.107.42.14,NOERROR,35
2026-02-09T02:55:20.347Z,db-analytics-01,cdn.slack.com,A,140.82.112.5,NOERROR,48
2026-02-09T02:56:06.613Z,jumphost-01,box.com,A,140.82.112.5,NOERROR,11
2026-02-09T02:58:58.059Z,hr-ws11,updates.microsoft.com,A,13.107.42.14,NOERROR,6
2026-02-09T03:00:37.572Z,filesrv02,cdn.slack.com,A,74.112.186.55,NOERROR,34
2026-02-09T03:02:29.733Z,jumphost-01,registry.npmjs.org,A,52.92.128.17,NOERROR,9
2026-02-09T03:04:40.987Z,db-analytics-01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,41
2026-02-09T03:06:14.193Z,filesrv02,box.com,A,13.107.42.14,NOERROR,3
2026-02-09T03:07:14.509Z,jumphost-01,cdn.slack.com,A,74.112.186.55,NOERROR,16
2026-02-09T03:09:33.436Z,hr-ws11,box.com,A,52.92.128.17,NOERROR,28
2026-02-09T03:10:09.435Z,hr-ws11,api.github.com,A,13.107.42.14,NOERROR,45
2026-02-09T03:12:01.675Z,filesrv02,updates.microsoft.com,A,52.92.128.17,NOERROR,63
2026-02-09T03:14:27.917Z,hr-ws11,cdn.slack.com,A,74.112.186.55,NOERROR,71
2026-02-09T03:15:14.113Z,jumphost-01,api.github.com,A,52.92.128.17,NOERROR,64
2026-02-09T03:17:25.939Z,sec-admin01,updates.microsoft.com,A,140.82.112.5,NOERROR,7
2026-02-09T03:19:35.510Z,filesrv02,registry.npmjs.org,A,52.92.128.17,NOERROR,43
2026-02-09T03:22:17.439Z,hr-ws11,updates.microsoft.com,A,13.107.42.14,NOERROR,44
2026-02-09T03:24:06.384Z,db-analytics-01,login.microsoftonline.com,A,140.82.112.5,NOERROR,25
2026-02-09T03:25:21.987Z,finance-lt23,updates.microsoft.com,A,13.107.42.14,NOERROR,14
2026-02-09T03:26:47.263Z,hr-ws11,box.com,A,52.92.128.17,NOERROR,2
2026-02-09T03:27:45.023Z,hr-ws11,updates.microsoft.com,A,140.82.112.5,NOERROR,45
2026-02-09T03:29:03.983Z,jumphost-01,login.microsoftonline.com,A,74.112.186.55,NOERROR,6
2026-02-09T03:30:09.869Z,finance-lt23,updates.microsoft.com,A,74.112.186.55,NOERROR,52
2026-02-09T03:31:57.445Z,hr-ws11,login.microsoftonline.com,A,74.112.186.55,NOERROR,14
2026-02-09T03:33:31.145Z,sec-admin01,login.microsoftonline.com,A,13.107.42.14,NOERROR,37
2026-02-09T03:34:59.848Z,sec-admin01,box.com,A,140.82.112.5,NOERROR,13
2026-02-09T03:36:18.893Z,hr-ws11,box.com,A,74.112.186.55,NOERROR,69
2026-02-09T03:38:19.020Z,jumphost-01,box.com,A,52.92.128.17,NOERROR,34
2026-02-09T03:41:13.216Z,filesrv02,login.microsoftonline.com,A,52.92.128.17,NOERROR,14
2026-02-09T03:42:18.277Z,filesrv02,registry.npmjs.org,A,13.107.42.14,NOERROR,56
2026-02-09T03:44:04.590Z,filesrv02,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,50
2026-02-09T03:46:19.263Z,filesrv02,cdn.slack.com,A,140.82.112.5,NOERROR,7
2026-02-09T03:47:21.861Z,jumphost-01,api.github.com,A,140.82.112.5,NOERROR,9
2026-02-09T03:49:59.562Z,hr-ws11,registry.npmjs.org,A,140.82.112.5,NOERROR,19
2026-02-09T03:51:47.242Z,sec-admin01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,68
2026-02-09T03:53:38.503Z,sec-admin01,updates.microsoft.com,A,140.82.112.5,NOERROR,38
2026-02-09T03:55:37.030Z,sec-admin01,registry.npmjs.org,A,52.92.128.17,NOERROR,54
2026-02-09T03:57:18.719Z,sec-admin01,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,70
2026-02-09T03:59:12.312Z,sec-admin01,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,38
2026-02-09T04:01:15.509Z,hr-ws11,cdn.slack.com,A,13.107.42.14,NOERROR,34
2026-02-09T04:03:32.134Z,hr-ws11,login.microsoftonline.com,A,13.107.42.14,NOERROR,33
2026-02-09T04:05:01.224Z,jumphost-01,cdn.slack.com,A,74.112.186.55,NOERROR,3
2026-02-09T04:06:41.597Z,jumphost-01,registry.npmjs.org,A,52.92.128.17,NOERROR,59
2026-02-09T04:07:40.539Z,jumphost-01,login.microsoftonline.com,A,52.92.128.17,NOERROR,48
2026-02-09T04:08:40.675Z,sec-admin01,api.github.com,A,52.92.128.17,NOERROR,55
2026-02-09T04:11:19.877Z,jumphost-01,registry.npmjs.org,A,140.82.112.5,NOERROR,19
2026-02-09T04:13:40.188Z,filesrv02,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,5
2026-02-09T04:15:08.315Z,jumphost-01,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,16
2026-02-09T04:16:26.060Z,finance-lt23,login.microsoftonline.com,A,13.107.42.14,NOERROR,59
2026-02-09T04:17:18.204Z,finance-lt23,box.com,A,13.107.42.14,NOERROR,67
2026-02-09T04:19:00.568Z,filesrv02,cdn.slack.com,A,140.82.112.5,NOERROR,41
2026-02-09T04:20:14.442Z,finance-lt23,registry.npmjs.org,A,140.82.112.5,NOERROR,68
2026-02-09T04:23:01.558Z,hr-ws11,cdn.slack.com,A,13.107.42.14,NOERROR,26
2026-02-09T04:24:47.020Z,db-analytics-01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,44
2026-02-09T04:27:41.413Z,sec-admin01,updates.microsoft.com,A,13.107.42.14,NOERROR,2
2026-02-09T04:28:50.032Z,hr-ws11,api.github.com,A,52.92.128.17,NOERROR,13
2026-02-09T04:31:33.600Z,jumphost-01,login.microsoftonline.com,A,74.112.186.55,NOERROR,24
2026-02-09T04:34:22.059Z,jumphost-01,updates.microsoft.com,A,52.92.128.17,NOERROR,28
2026-02-09T04:36:54.945Z,db-analytics-01,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,39
2026-02-09T04:39:20.552Z,sec-admin01,updates.microsoft.com,A,140.82.112.5,NOERROR,46
2026-02-09T04:40:27.877Z,db-analytics-01,login.microsoftonline.com,A,140.82.112.5,NOERROR,39
2026-02-09T04:42:31.796Z,db-analytics-01,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,69
2026-02-09T04:44:12.892Z,finance-lt23,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,13
2026-02-09T04:45:46.167Z,jumphost-01,registry.npmjs.org,A,52.92.128.17,NOERROR,49
2026-02-09T04:46:43.943Z,jumphost-01,updates.microsoft.com,A,13.107.42.14,NOERROR,30
2026-02-09T04:47:25.867Z,db-analytics-01,cdn.slack.com,A,140.82.112.5,NOERROR,26
2026-02-09T04:49:17.399Z,hr-ws11,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,13
2026-02-09T04:50:52.076Z,db-analytics-01,updates.microsoft.com,A,140.82.112.5,NOERROR,6
2026-02-09T04:53:10.264Z,hr-ws11,registry.npmjs.org,A,140.82.112.5,NOERROR,53
2026-02-09T04:55:15.715Z,finance-lt23,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,36
2026-02-09T04:57:59.468Z,jumphost-01,registry.npmjs.org,A,140.82.112.5,NOERROR,71
2026-02-09T04:58:48.636Z,finance-lt23,login.microsoftonline.com,A,13.107.42.14,NOERROR,32
2026-02-09T04:59:57.938Z,hr-ws11,updates.microsoft.com,A,140.82.112.5,NOERROR,41
2026-02-09T05:01:20.365Z,db-analytics-01,cdn.slack.com,A,74.112.186.55,NOERROR,64
2026-02-09T05:03:23.739Z,finance-lt23,updates.microsoft.com,A,52.92.128.17,NOERROR,12
2026-02-09T05:05:32.251Z,finance-lt23,login.microsoftonline.com,A,13.107.42.14,NOERROR,2
2026-02-09T05:07:57.506Z,filesrv02,login.microsoftonline.com,A,140.82.112.5,NOERROR,6
2026-02-09T05:09:51.451Z,hr-ws11,cdn.slack.com,A,140.82.112.5,NOERROR,50
2026-02-09T05:11:34.715Z,jumphost-01,api.github.com,A,140.82.112.5,NOERROR,69
2026-02-09T05:14:09.330Z,finance-lt23,api.github.com,A,52.92.128.17,NOERROR,44
2026-02-09T05:14:49.594Z,db-analytics-01,box.com,A,140.82.112.5,NOERROR,6
2026-02-09T05:17:12.909Z,filesrv02,login.microsoftonline.com,A,52.92.128.17,NOERROR,36
2026-02-09T05:17:55.735Z,finance-lt23,box.com,A,74.112.186.55,NOERROR,20
2026-02-09T05:18:36.808Z,finance-lt23,registry.npmjs.org,A,74.112.186.55,NOERROR,12
2026-02-09T05:20:46.314Z,sec-admin01,cdn.slack.com,A,140.82.112.5,NOERROR,67
2026-02-09T05:22:31.952Z,filesrv02,login.microsoftonline.com,A,74.112.186.55,NOERROR,32
2026-02-09T05:23:28.291Z,filesrv02,updates.microsoft.com,A,140.82.112.5,NOERROR,26
2026-02-09T05:24:43.991Z,finance-lt23,cdn.slack.com,A,74.112.186.55,NOERROR,25
2026-02-09T05:25:46.631Z,sec-admin01,updates.microsoft.com,A,140.82.112.5,NOERROR,49
2026-02-09T05:27:19.238Z,jumphost-01,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,5
2026-02-09T05:28:15.503Z,hr-ws11,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,52
2026-02-09T05:30:31.762Z,hr-ws11,box.com,A,13.107.42.14,NOERROR,2
2026-02-09T05:31:15.163Z,db-analytics-01,box.com,A,52.92.128.17,NOERROR,38
2026-02-09T05:33:57.361Z,hr-ws11,cdn.slack.com,A,74.112.186.55,NOERROR,51
2026-02-09T05:36:09.849Z,hr-ws11,login.microsoftonline.com,A,52.92.128.17,NOERROR,43
2026-02-09T05:36:56.396Z,filesrv02,updates.microsoft.com,A,52.92.128.17,NOERROR,37
2026-02-09T05:38:20.098Z,db-analytics-01,box.com,A,52.92.128.17,NOERROR,36
2026-02-09T05:39:38.055Z,db-analytics-01,box.com,A,74.112.186.55,NOERROR,69
2026-02-09T05:41:41.452Z,finance-lt23,updates.microsoft.com,A,52.92.128.17,NOERROR,5
2026-02-09T05:43:16.504Z,hr-ws11,updates.microsoft.com,A,13.107.42.14,NOERROR,7
2026-02-09T05:44:52.195Z,hr-ws11,login.microsoftonline.com,A,13.107.42.14,NOERROR,34
2026-02-09T05:46:49.759Z,jumphost-01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,12
2026-02-09T05:47:59.526Z,filesrv02,login.microsoftonline.com,A,52.92.128.17,NOERROR,22
2026-02-09T05:49:12.871Z,filesrv02,updates.microsoft.com,A,140.82.112.5,NOERROR,62
2026-02-09T05:50:33.062Z,jumphost-01,box.com,A,74.112.186.55,NOERROR,66
2026-02-09T05:51:38.422Z,filesrv02,registry.npmjs.org,A,74.112.186.55,NOERROR,52
2026-02-09T05:52:35.795Z,sec-admin01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,45
2026-02-09T05:54:42.211Z,jumphost-01,updates.microsoft.com,A,52.92.128.17,NOERROR,29
2026-02-09T05:56:47.178Z,hr-ws11,cdn.slack.com,A,52.92.128.17,NOERROR,34
2026-02-09T05:58:45.706Z,db-analytics-01,updates.microsoft.com,A,74.112.186.55,NOERROR,35
2026-02-09T06:00:14.971Z,hr-ws11,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,51
2026-02-09T06:02:57.092Z,filesrv02,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,30
2026-02-09T06:04:38.342Z,finance-lt23,api.github.com,A,52.92.128.17,NOERROR,40
2026-02-09T06:05:29.957Z,sec-admin01,box.com,A,74.112.186.55,NOERROR,40
2026-02-09T06:07:13.615Z,filesrv02,cdn.slack.com,A,140.82.112.5,NOERROR,48
2026-02-09T06:08:15.562Z,db-analytics-01,registry.npmjs.org,A,52.92.128.17,NOERROR,25
2026-02-09T06:09:57.530Z,db-analytics-01,cdn.slack.com,A,140.82.112.5,NOERROR,10
2026-02-09T06:12:36.607Z,db-analytics-01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,52
2026-02-09T06:15:04.959Z,filesrv02,api.github.com,A,52.92.128.17,NOERROR,57
2026-02-09T06:17:55.222Z,filesrv02,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,7
2026-02-09T06:18:35.326Z,sec-admin01,api.github.com,A,13.107.42.14,NOERROR,18
2026-02-09T06:20:25.866Z,finance-lt23,registry.npmjs.org,A,140.82.112.5,NOERROR,51
2026-02-09T06:21:23.513Z,hr-ws11,registry.npmjs.org,A,13.107.42.14,NOERROR,64
2026-02-09T06:24:17.780Z,db-analytics-01,cdn.slack.com,A,13.107.42.14,NOERROR,48
2026-02-09T06:25:38.416Z,filesrv02,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,49
2026-02-09T06:28:06.886Z,filesrv02,login.microsoftonline.com,A,52.92.128.17,NOERROR,13
2026-02-09T06:29:59.552Z,db-analytics-01,registry.npmjs.org,A,13.107.42.14,NOERROR,61
2026-02-09T06:32:01.344Z,finance-lt23,api.github.com,A,140.82.112.5,NOERROR,63
2026-02-09T06:33:55.830Z,finance-lt23,updates.microsoft.com,A,52.92.128.17,NOERROR,13
2026-02-09T06:36:08.755Z,hr-ws11,login.microsoftonline.com,A,140.82.112.5,NOERROR,52
2026-02-09T06:38:29.789Z,hr-ws11,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,44
2026-02-09T06:39:48.968Z,finance-lt23,api.github.com,A,140.82.112.5,NOERROR,10
2026-02-09T06:42:26.886Z,hr-ws11,registry.npmjs.org,A,52.92.128.17,NOERROR,62
2026-02-09T06:43:59.970Z,sec-admin01,box.com,A,74.112.186.55,NOERROR,20
2026-02-09T06:46:26.828Z,db-analytics-01,box.com,A,13.107.42.14,NOERROR,54
2026-02-09T06:48:53.217Z,sec-admin01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,9
2026-02-09T06:50:29.039Z,jumphost-01,login.microsoftonline.com,A,52.92.128.17,NOERROR,2
2026-02-09T06:52:09.288Z,sec-admin01,login.microsoftonline.com,A,52.92.128.17,NOERROR,23
2026-02-09T06:54:26.214Z,finance-lt23,login.microsoftonline.com,A,74.112.186.55,NOERROR,37
2026-02-09T06:55:27.773Z,filesrv02,login.microsoftonline.com,A,140.82.112.5,NOERROR,3
2026-02-09T06:58:10.097Z,filesrv02,updates.microsoft.com,A,13.107.42.14,NOERROR,67
2026-02-09T07:00:02.089Z,sec-admin01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,15
2026-02-09T07:01:06.174Z,finance-lt23,updates.microsoft.com,A,140.82.112.5,NOERROR,49
2026-02-09T07:01:48.340Z,filesrv02,updates.microsoft.com,A,140.82.112.5,NOERROR,11
2026-02-09T07:03:15.496Z,jumphost-01,updates.microsoft.com,A,140.82.112.5,NOERROR,10
2026-02-09T07:04:07.637Z,jumphost-01,cdn.slack.com,A,74.112.186.55,NOERROR,19
2026-02-09T07:06:31.350Z,finance-lt23,cdn.slack.com,A,13.107.42.14,NOERROR,66
2026-02-09T07:07:36.359Z,filesrv02,box.com,A,74.112.186.55,NOERROR,30
2026-02-09T07:08:27.587Z,hr-ws11,box.com,A,52.92.128.17,NOERROR,40
2026-02-09T07:10:53.889Z,filesrv02,box.com,A,13.107.42.14,NOERROR,31
2026-02-09T07:13:28.138Z,filesrv02,box.com,A,140.82.112.5,NOERROR,32
2026-02-09T07:15:50.326Z,filesrv02,login.microsoftonline.com,A,52.92.128.17,NOERROR,19
2026-02-09T07:16:40.159Z,hr-ws11,login.microsoftonline.com,A,74.112.186.55,NOERROR,61
2026-02-09T07:19:27.745Z,filesrv02,box.com,A,74.112.186.55,NOERROR,66
2026-02-09T07:21:55.429Z,jumphost-01,updates.microsoft.com,A,13.107.42.14,NOERROR,51
2026-02-09T07:24:00.683Z,jumphost-01,login.microsoftonline.com,A,74.112.186.55,NOERROR,32
2026-02-09T07:24:37.610Z,filesrv02,api.github.com,A,52.92.128.17,NOERROR,64
2026-02-09T07:25:39.855Z,filesrv02,registry.npmjs.org,A,13.107.42.14,NOERROR,60
2026-02-09T07:27:50.846Z,hr-ws11,updates.microsoft.com,A,74.112.186.55,NOERROR,25
2026-02-09T07:29:55.596Z,finance-lt23,api.github.com,A,140.82.112.5,NOERROR,6
2026-02-09T07:30:34.521Z,db-analytics-01,api.github.com,A,140.82.112.5,NOERROR,60
2026-02-09T07:32:34.413Z,jumphost-01,login.microsoftonline.com,A,13.107.42.14,NOERROR,56
2026-02-09T07:34:08.807Z,filesrv02,box.com,A,52.92.128.17,NOERROR,46
2026-02-09T07:36:36.097Z,jumphost-01,api.github.com,A,52.92.128.17,NOERROR,71
2026-02-09T07:39:17.537Z,sec-admin01,registry.npmjs.org,A,52.92.128.17,NOERROR,57
2026-02-09T07:41:45.543Z,filesrv02,box.com,A,13.107.42.14,NOERROR,69
2026-02-09T07:43:42.979Z,hr-ws11,login.microsoftonline.com,A,52.92.128.17,NOERROR,50
2026-02-09T07:45:30.378Z,db-analytics-01,cdn.slack.com,A,13.107.42.14,NOERROR,2
2026-02-09T07:48:17.793Z,db-analytics-01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,34
2026-02-09T07:49:43.187Z,filesrv02,updates.microsoft.com,A,74.112.186.55,NOERROR,40
2026-02-09T07:50:21.968Z,sec-admin01,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,26
2026-02-09T07:52:48.249Z,sec-admin01,updates.microsoft.com,A,140.82.112.5,NOERROR,55
2026-02-09T07:55:28.319Z,filesrv02,box.com,A,52.92.128.17,NOERROR,60
2026-02-09T07:56:12.633Z,finance-lt23,registry.npmjs.org,A,140.82.112.5,NOERROR,54
2026-02-09T07:59:03.312Z,jumphost-01,box.com,A,13.107.42.14,NOERROR,55
2026-02-09T08:00:48.018Z,filesrv02,login.microsoftonline.com,A,13.107.42.14,NOERROR,22
2026-02-09T08:03:27.141Z,jumphost-01,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,19
